,BELTON LAKE,LAKE WHITNEY,AQUILLA LAKE,LAKE WACO,PROCTOR LAKE,POSSUM KINGDOM LAKE,LAKE GEORGETOWN,GRANGER LAKE,LAKE LIMESTONE,STILLHOUSE HOLLOW LAKE,SOMERVILLE LAKE,LAKE GRANBURY,SAM RAYBURN RESERVOIR,B A STEINHAGEN LAKE
5/3/1999,0.694594904,9.404101686,9.572357887,2.71031539,1.96104974,0.436240247,1.629029453,0.981788629,5.825367314,0.496061176,0.034275137,7.602264813,3.266881263,4.640796952
5/4/1999,0.213219634,2.720289331,1.431855268,1.081199159,0.805761581,1.576387774,0,0,0,0.06098641,0,2.495391073,0.301353073,0.533835598
5/5/1999,0,0.477142859,2.11E-05,0,0.15033001,0,0,0,7.026188706,0,0.00584181,0.416369565,7.01478297,6.350985293
5/6/1999,0,0,0,0,0,0,0,0,0,0,0,0,2.045123438,0.485566729
5/7/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/1999,0.052933168,0,0,0,0.033897212,0,0,0,0,0,0,0,0,0
5/9/1999,1.921172717,1.721910032,0,0.313929813,7.394695328,0.299168656,0.084982428,1.446933186,0,2.177150951,0,2.306228946,0,0.004121822
5/10/1999,31.51895072,18.83893987,12.80358417,26.75092921,14.51890811,3.863620526,28.20213036,27.81267541,19.33740762,29.6771211,37.52054329,13.53479317,5.805952225,11.90965911
5/11/1999,6.756499347,1.18033951,0.805563155,3.50104043,0.987371652,0.036859818,28.86954572,36.63118965,2.580994964,17.34663674,18.40373946,2.737236291,20.86357854,17.08997819
5/12/1999,6.771253311,1.583183089,1.611957904,3.785704372,9.044785957,0.118598914,21.71915929,20.93152026,11.94744908,7.162009544,22.3127757,5.492784036,14.91794628,14.37779547
5/13/1999,0,0.087743219,0,0.001803902,0,0,0,0,0,0,0.301294027,0.008663542,0.052193118,1.047831293
5/14/1999,0,0,0,0,0,0,0,0,0,0,0,0.01127647,0,0
5/15/1999,0,0.080742315,0,0,0,0.140501229,0,0.285945501,0,0,0.029761262,0.079509276,0,0
5/16/1999,0,0.001039783,0,0,1.034760359,0.209570179,0,0,0,0,0,0,0,0
5/17/1999,0.302405517,0.140344484,0,1.877922859,0,1.043230125,0.00010273,0.417970681,0,0.786017632,4.015358795,0.397537864,0,1.700187343
5/18/1999,9.511068573,14.59621883,29.62253161,10.81112517,4.42767074,0.014035184,21.97745614,19.45507955,23.74251062,8.445999262,5.266742786,4.192725361,19.19629132,19.25845418
5/19/1999,0,0,0,0,0,0,0,0,0,0,0.925586467,0,0,0
5/20/1999,0,0,0,0,0,0.001054444,0,0,0,0,0,0,0,0.007670019
5/21/1999,0,0,0,0,0,0.013349747,0,0,0,0,0,0,0,0.003345385
5/22/1999,0,0,0,0,0,0.040795639,0,0.002603403,0,0,0,0,0,0.168286694
5/23/1999,0,0.000603978,0.001207895,0,0.100735193,0.650877054,0,0,0.012737639,0,0,0.440894251,0,0
5/24/1999,0,0.176127938,0.038186843,0.763154762,0.802342589,2.087229413,0.151084076,0.007597178,0,0.178104309,0.129221508,0.480391402,0,0
5/25/1999,0.14175652,0.373765371,0,0.043993469,9.419838463,16.70348025,0,0.028768847,0,0.134558476,0.1436558,10.10860024,0,0.212947835
5/26/1999,15.33076769,19.45366636,10.46151571,15.81588169,20.54119319,17.49995169,0.172673699,1.648535087,1.762562062,7.03175139,5.430169565,19.01826622,15.35552798,21.28165935
5/27/1999,10.45593212,3.126717898,9.936739493,9.241070561,4.37988751,9.48842446,14.54252237,11.93090742,13.55713622,15.7981893,4.822459341,4.406188616,6.659453836,7.395518973
5/28/1999,5.215306997,8.347115283,6.394628923,8.599818545,4.803642925,0.445616555,0.004798594,0,2.11044097,4.224639282,1.228724665,2.150555302,11.97255049,10.97609412
5/29/1999,7.15094271,2.090060132,3.714686827,3.967807121,0.077326864,3.726348877,16.09152206,8.016552739,7.211537873,12.08125353,7.118802172,5.732579825,6.59702872,10.05636854
5/30/1999,2.067668136,4.608894206,6.293963153,0.362993966,2.832604894,5.957120673,15.89007569,10.64773548,4.848193767,6.601024166,7.880989525,15.48977674,3.011209648,4.854476657
5/31/1999,0,0.000527125,0,0,0,0.996303072,0,0,0,0,0.138329527,0.003893332,9.765651711,5.649274182
6/1/1999,0.000101425,0.256754975,0,0.731501735,0.056418937,0.549526432,0,0,0,0,0,1.935422535,2.438385388,0.556107053
6/2/1999,3.123253455,11.25710896,0.852005258,10.49870249,2.868508292,0.01175685,0,0,0.02014329,0,0,5.425070808,0,0
6/3/1999,0,0,0,0,0,0.753894772,0,0,0,0,0,0.677382481,0,0
6/4/1999,0,0,0,0,0,0,0,0,0,0,0,0,0.030290059,0.030025225
6/5/1999,0,0,0,0,0,0.624066914,0,0,0,0,0,9.18E-06,0,0
6/6/1999,0.011907148,0.000406872,0,8.43E-05,4.247490004,2.609152575,0,0,0,0,0.013399073,2.342157933,0.000186007,0.001697834
6/7/1999,0.008426105,0.000538427,0,0,6.752568647,8.066404646,0,0,0,0,0,3.127453622,0,0
6/8/1999,0,0,0,0,0,0.052661955,0.081205731,0.452282475,0,0.034097802,0.978074877,0,0.641974771,1.856291035
6/9/1999,0,0.002731917,3.284718396,0.035643601,0,1.063057836,0.036634225,1.766812813,0.836060541,0,3.614324263,0,2.637000181,3.90600078
6/10/1999,0.145444034,0.002130199,0.131865791,0.000146329,10.10248703,9.60515946,0.620410917,1.409619598,2.099345107,1.180783362,0.271577746,4.347908293,8.758517765,7.649759697
6/11/1999,9.006594412,11.47475501,6.249760506,9.311651357,16.49094576,21.55332302,6.291519301,4.620504898,1.423996969,7.183496533,1.840736976,9.130969316,6.458591879,6.410771726
6/12/1999,0.927478566,0.819024409,0.902499996,2.009981815,3.324346633,21.5248283,0.143963232,3.93931113,0.917880926,0.268568654,2.898381423,3.218233122,6.932910036,8.03817889
6/13/1999,1.869584945,3.243987342,8.84796053,5.047104835,3.422283959,6.348004698,0.90761287,1.042658729,7.138973782,3.275916365,6.600797856,2.318873975,13.53621394,17.03257884
6/14/1999,5.43039152,2.803016264,3.270394743,2.390538188,0.679097401,2.525298704,36.29716134,22.38336563,9.745570083,10.69512408,3.969692751,2.054226057,6.770953935,6.375833088
6/15/1999,2.17259357,0.003443038,0,0.843647069,0,0.001421684,0.001224655,1.636245656,0,2.571674265,0.415636285,0,1.7445859,0.921682696
6/16/1999,1.417925628,13.79723825,1.861492123,3.092507039,0,0.269613289,11.61168151,6.256010529,4.342956615,1.745303531,0.607795305,1.412469357,5.996585782,6.43833866
6/17/1999,0.215767327,0.567042495,6.287363184,1.15201679,0,0.067956488,0.970729931,0.416760271,19.33350046,0.004111443,0.396515121,0,1.32257156,2.087230257
6/18/1999,0,0.058815099,0.006644737,0.000178158,0,0,0,0.000475861,1.52058931,0,0,0,0.178588271,0.037464685
6/19/1999,0.68401654,0,0,0,0,0.352961171,0,0.000789874,0.136684158,2.348248586,0,0,0,0.402498316
6/20/1999,0.678419766,0.815391506,0.057097369,2.391369058,8.691052402,10.12692348,1.851789667,2.747445042,0,0.364872236,0.434205936,3.008699273,0.001922946,0.063985773
6/21/1999,2.51700073,8.361243217,5.502268398,4.157077951,9.255088247,9.947770469,5.494849962,4.820403923,2.638682148,2.150829002,5.092063526,9.22115849,0,0.815769876
6/22/1999,10.79610177,9.652117106,5.191434184,9.240309199,1.883911074,4.407330099,12.72669107,20.10136665,0.161642786,12.53523905,7.873381073,5.914276202,2.01E-06,0.155093334
6/23/1999,1.370827393,1.583470163,0.426228948,1.755091764,0.303992107,1.48815894,1.412160038,4.878956986,15.11579012,2.030152687,10.40733444,1.089829543,12.39501736,6.708405252
6/24/1999,0.082604142,2.072464279,0,0.93424107,6.497467067,1.127251874,0,0,0.131005046,0,2.260607561,6.37157872,1.996432512,4.307850301
6/25/1999,20.38173023,12.42811934,2.882136848,19.74865038,26.94987952,9.061668022,0.056818058,1.431038878,18.39107471,3.712621854,49.05770537,10.43432274,34.22097549,32.26854515
6/26/1999,1.906317621,8.494062374,16.95565786,5.380001216,0,5.965557705,0.167450663,3.813837295,14.6804036,1.561351586,3.137917105,1.956425296,29.61351725,32.92883311
6/27/1999,0,0,0,0,0,9.85E-05,0,0,0,0,0,0,2.08376755,0.923724776
6/28/1999,0,0,0,0,0,0.002702269,0,0,0,0,0,0,0,0
6/29/1999,0,0,0,0,0,0.111804766,0,0,0,0,0,0,0,0.045014799
6/30/1999,0,0,0,0,0,0.432244934,0,0,0,0,0,0,0.104409939,0.076197531
7/1/1999,0,0,0,0,0,0,0.00270884,0.004133352,0,0,0,0,0,0
7/2/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/3/1999,0,0,0,0,0,0,0,0,0,0,0.020107259,0,0.005469136,0.562850462
7/4/1999,0,0,0,0,0,0,0.207061368,0.232809515,0,1.917910174,0.194774064,0,0.736493584,2.228146603
7/5/1999,0.180437695,0.014409584,0,3.64E-05,0,0,5.985158148,6.035870832,0.114697275,1.024195921,1.083012944,0.036550187,4.617146623,3.166259913
7/6/1999,0.006389761,0.300537973,5.381307911,0.007345817,0,0.001327373,0.017531766,0.40327846,2.112023216,0.03262658,0.535746316,0.184918048,2.418406486,2.32018987
7/7/1999,3.814100761,1.766015366,1.33588422,4.486743522,0.415080236,0.36914394,8.680775926,5.173299219,1.323209885,6.705510291,1.231703684,0.403729759,1.754708832,2.637169372
7/8/1999,0.009265274,0.053989602,0,0,0,0.042149005,0,0,0.153211906,0,0.150732129,1.158350817,9.834257857,7.185306738
7/9/1999,0.916584454,0.004249096,0,1.400791992,0.263018073,0.017394985,0.000340633,0.001182736,0.119849647,0.246861325,1.145174036,0.458998888,0.446501415,1.194619941
7/10/1999,1.413224769,2.866977856,2.723526309,1.425439401,3.145103691,7.364638966,0.973984857,3.846154352,0.000226034,4.865021279,0.080610338,2.7078978,5.522280481,5.542019371
7/11/1999,27.79067676,13.67814563,14.22488417,29.11769546,9.596155515,3.339271216,28.21941329,15.29183421,3.192664988,24.55964098,6.725354625,9.822294614,4.861845809,6.241646894
7/12/1999,5.247341226,0.06269575,0.379599998,2.780951956,0.078505092,0.482754207,21.11680448,13.34954493,2.268593353,8.907180865,9.368755799,0,15.78063577,10.78618847
7/13/1999,13.18907927,0.002970615,0,4.016278531,1.44E-05,0,24.23133542,23.23679075,2.8600323,15.63002932,7.863433692,0,3.78975353,5.71412721
7/14/1999,0.432601723,2.022080908,0.033621052,3.65307581,0,0,1.181551774,3.998453456,0.14651564,0.028966892,1.285012113,0.836058476,0.04860374,0.573327054
7/15/1999,0,0,0,0,0,0.000373714,0,0,0,0,0,0,0.037240625,0.041947733
7/16/1999,0,0,0,0,0,0.081519232,0,0,0,0,0,0,1.468511132,0.330439089
7/17/1999,0,0,0,0,0,0.498248153,0.020692079,0.489712276,0,0.038588069,1.427608471,0,0.545801979,1.73263571
7/18/1999,0.051194156,0.132037522,0.011526316,0.001362847,0,0.044331801,1.851922129,1.939770362,0.270628658,0.280851567,3.053704925,0,4.45402267,2.882871485
7/19/1999,1.796263587,0,0,0.174061672,0,0.079132218,0,2.084329784,0.276131183,0.320656383,1.227438931,0,1.285987988,2.184024612
7/20/1999,0.342420912,1.053881101,0.731110531,0.57568783,0,0.001792848,0.023617194,0.568977727,0.048722502,0.048763839,2.760622803,0.115545793,0.096623144,0.62643852
7/21/1999,1.378887957,0.652337703,3.79145265,0.645124419,0,3.013918361,1.043960532,3.68634249,2.939873864,0.565783618,4.872801196,0.241449551,2.049577769,3.376426078
7/22/1999,1.348438782,1.641761299,1.195613154,1.852966275,0.475042914,0.31553941,4.032700737,3.393199613,8.348039378,1.665668186,1.956419629,0.088092179,2.848719644,1.931275054
7/23/1999,0,0,0,0,0,0,0,0,0,0,0,0,0.000914167,0.000958227
7/24/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/25/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/1999,0,0,0,0,0,0,0,0,0,0,0.000141167,0,1.101788359,0.574134436
7/27/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/29/1999,0,0,0,0,0,0.000284111,0,0,0,0,0,0,0,0
7/30/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/1999,0,0,0,0,0,0.093408992,0,0,0,0,0,0,0,0
8/1/1999,0,0,0,0,0,0.384452057,0,0,0,0,0,0,0,0
8/2/1999,0,0,0,0,0,3.807131865,0,0,0,0,0.098349595,0,0,0
8/3/1999,0.003015274,0,0,0,0,1.169884059,0,2.07E-05,0,0,0.491148708,0,1.834369967,0.314663493
8/4/1999,3.946012129,0.289304699,2.462368421,1.879024055,2.493780464,2.369848408,0.212157342,1.543165038,3.516540857,3.67E-06,2.199534983,1.047045826,0.001179117,0.035736748
8/5/1999,0,0,0,0,0.172939168,3.23076494,0,0,0,0,0,0.444306041,0,0
8/6/1999,0,0,0,0,0,0.304070936,0,0,0,0,0,0,0,0
8/7/1999,0,0,0,0,0,0.008169241,0,0,0,0,0,0,0,2.71E-05
8/8/1999,0,0,0,0,0,0.003977459,0,0,0,0,0,0,3.31E-05,0
8/9/1999,0,0,0,0,0,0.344415813,0,0,0,0,0,0,0,0
8/10/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/11/1999,0,0,0,0,0,0.112047583,0,0,0,0,0,0,0,0
8/12/1999,0,0,0,0,0,0.028212791,0,0,0,0,0,0,0,0
8/13/1999,0,0.396546564,0,0.057096974,0.255744523,3.57E-05,0,0,0,0,0,0.030143578,0,0
8/14/1999,0.781437757,0.441631555,0.127539473,1.482465687,0.37167831,0.015154464,0,0,0,0.070329503,0,0.162917789,0,0
8/15/1999,0.50785861,0,0,0.170920138,0,0,0,0,0,0.008614303,0.151118262,0,0,0.027691544
8/16/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/1999,0,0,0,0,0,0,0,0,0,0,0.230530069,0,0,0.001392944
8/18/1999,0,0,0,0,0,0,0,0,0,0,0.026660439,0,0,0
8/19/1999,0,0,0,0,0,0.127396407,0,0,0,0,0,0,0,0
8/20/1999,0,0.000246835,0,0,0,0,0,0,0,0.0001679,0,6.56E-06,0,0.058798433
8/21/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006471647
8/22/1999,0,0,0,0,0,0.019452376,0,0,0,0,0,0,0,0
8/23/1999,0,0,0,0,0.354226686,0.267617693,0,0,0,0,0.075322815,0.006389563,0,0.080387293
8/24/1999,0.021365914,0,0,0.000114914,0,3.916423674,0.359502566,0.100973855,0,0.002495409,0.030577123,0.448514389,0.006844505,0
8/25/1999,0.339323534,0,0,0,0,0.890303435,0,0,0,0.376927962,0,0.234203762,6.03E-07,0
8/26/1999,0.038744868,0,0,0,0.061122247,0.065576584,0,0,0,0,0,0,0,0
8/27/1999,0.027295943,0,0,0,0,0.398159088,0,0,0,0,0,0.003361962,0,0
8/28/1999,0,0.025366184,0.378136846,0.035599785,0.284554033,0.362503494,0.004758043,0,0.169800203,0.14396663,0.059352294,0.005308136,0.465865658,0.060087111
8/29/1999,1.797857403,0.000115732,0,1.916078866,2.136663648,0.076329506,0,0,5.95E-05,0.241685817,0.787653447,0.018528814,0,0
8/30/1999,0,0.203231013,0,0.029259259,0,0,0,0,0,0,0,0.024791516,0,0
8/31/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037004742
9/1/1999,0,0,0,0,0,0,0,0,0,0,0.009558508,0,0.398542876,0.469595217
9/2/1999,0,0,0,0,0,0,0.041584213,0.010719325,14.60269529,0,0.267402951,0,2.350382056,3.565366785
9/3/1999,0.233363321,0.04930425,0,0.193306465,0,0.018392439,0.522108685,0.042283856,4.710443,1.704125614,0.150006227,0,16.4719772,9.677314502
9/4/1999,0,0.393416365,1.87171316,0.34887773,0.051831316,0.966615483,0,0,0.326363274,0,0,0.350783451,11.08500051,5.967405663
9/5/1999,0.164654069,0.203307413,0.277410529,0.169524636,5.28655593,3.397809359,0,0,0.072512613,0.160354164,0.06731368,2.839330619,0.920772552,1.142475282
9/6/1999,1.671041414,12.90054022,2.508339485,5.601956434,6.709079274,5.075247058,0,0.11518329,1.6445671,0.415619394,1.436081934,21.87938764,3.241252652,2.75828132
9/7/1999,0.374266181,1.819441686,0.94740263,1.325708912,0.816168893,0.196832941,0,0,0,0,0,0.678951028,2.801625049,0.875863884
9/8/1999,0,0,0,0,0,0.827409354,0,0,0,0,0,0,0.112653917,0.085856149
9/9/1999,0,0.236503165,0,0.008910797,0,0.077407736,0,0,0.413534814,0,0,0.006774077,14.47904526,7.731127237
9/10/1999,0,0,0,0,0.039185371,0.020261453,0,0,0,0,0,2.46E-05,0,0
9/11/1999,0.076424172,0.001039783,0,0,0,0.148461542,0.010524466,0.003665791,0,0.000453329,0,0,0,0.032221344
9/12/1999,1.21E-06,0.13836709,0,0.68575686,3.675133543,1.773778443,0,0,0,0,0,1.642494254,0,0.009287804
9/13/1999,1.036094845,4.29121654,4.030228941,3.768950889,3.832678985,0.895943139,0,0,6.79163976,0,0.030483704,4.307816166,0.446729809,2.051085691
9/14/1999,2.730942404,4.009410023,8.986584247,2.360467102,0.617833876,1.045902775,0.067107326,0,3.001720495,1.158622699,0,0.283457352,0.201309483,0.510024551
9/15/1999,0,0,0,0,0,7.374681586,0,0,0,0,0,0,0,0
9/16/1999,0,0,0,0,0.012013648,7.206705482,0,0,0,0,0,0.289541403,0,0
9/17/1999,0,0,0,0,0,2.649590828,0,0,0,0,0,0,0,0
9/18/1999,0,0,0,0,0,0.074999878,0,0,0,0,0,0,0,0
9/19/1999,0,0,0,0,0,0.02856017,0,0,0,0,0,0,0,0
9/20/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/1999,0,0,0,0,0,0.001063713,0,0,0,0,0,0,0.234684129,0.122827257
9/22/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/23/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/1999,0,0.006423599,0.000834211,0,0.453443514,0.20754452,0,0,0,0,0,0.090652003,0.032371693,0
9/25/1999,1.652318884,0.468764013,1.08256578,0.663651624,0.320984167,0.405016651,1.66104353,1.311327976,2.615285576,1.418094866,0.331603349,0.026141743,0.850320992,0.690575811
9/26/1999,0.075233035,1.767228753,1.226481575,0.107726935,0.046619928,0,0,0.02397012,0.185758829,0.162935096,0.116089544,0,1.095869872,1.102792445
9/27/1999,0,0,0,0,0,0,0,0,0,0,0,0.044515833,0.252887733,0.316479045
9/28/1999,0,0,0,0,0.004720904,0.036723231,0,0,0,0,0.032363158,0.164422409,0,1.051121691
9/29/1999,0,0,0,0,0.097915446,0.111515063,3.78E-05,5.007035518,3.056936422,0,1.676978753,0,32.39773645,31.32061158
9/30/1999,0,0,0.001847368,0,0,0,0,0,0.020926337,0,0,0,0,0
10/1/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/3/1999,0,0.00012613,0,0,0.041163299,0.147262959,0,0,0,0,0,1.243282305,0,0
10/4/1999,0,0,0,0,0,0.096298217,0,0,0,0,0,0.038680915,0,0.080804688
10/5/1999,0,0,0,0,0.39841126,0.014604927,0,0,0,0,0,0.201146004,0,0
10/6/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/1999,0,0,0,0,0.115540865,1.837362273,0,0,0,0,0,0.046792762,0,0.128022165
10/8/1999,0.01309738,0.110229656,0,0.037386739,2.582359652,3.556821077,0,0,0,0.001706805,0,2.235313707,4.602639851,5.351376464
10/9/1999,0.173560434,0.043737794,0,0,0.208570136,0.246715188,0,0,0,0.000108085,0,1.464714155,31.46741594,15.61124934
10/10/1999,0,0,0,0,0.040251639,0.003119878,0,0,0,0,0,0,0.262918065,0.240151688
10/11/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055401588
10/12/1999,0,0,0,0,3.359225894,0,0,0,0,0,0,0,0,0.001484596
10/13/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/1999,0.007454117,0.002423146,0.054007894,0,0.023934531,0.043306833,0.011221952,0.254250928,0,0.019286951,0.088432635,1.586512492,0,0
10/17/1999,3.904895263,1.319183999,3.048744747,0.999093088,0.738029,1.897715141,17.53639087,12.52334208,2.316264382,9.750217736,6.12143658,7.135214372,0.233423459,0.820885242
10/18/1999,3.254424061,3.582795653,3.717005271,3.495397237,2.650453691,3.325187177,3.881346316,3.124697757,2.396225027,2.486243252,10.27974395,4.410910313,0.81765422,1.651690271
10/19/1999,2.501967518,5.970170436,6.014771059,3.13797743,2.01254678,0.960791667,1.563898342,4.560520132,8.793197826,2.012500646,6.763409461,4.503164949,8.787126936,9.128754693
10/20/1999,0,0,0,0,0,0,0,0,0,0,0,0,0.014019243,0.07060339
10/21/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006314577
10/22/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/1999,0,0,0,0,0.084075279,0,0,0,0,0,0,0,0,0
10/26/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/1999,0,0,0,0,0,0.001548168,0,0,0,0,0,0,0,0
10/28/1999,0,0,0,0,0,0.679821873,0,0,0,0,0,0,0,0
10/29/1999,0,0.006379295,0,0.495455107,4.551208611,4.887525189,0,0,0,0.000438638,0,7.683321645,0,0
10/30/1999,18.91216885,21.29119173,22.48167631,18.54240906,25.98417393,12.05111319,21.15197894,14.41759022,13.40183152,19.29892181,11.79834475,22.97790002,0.000658458,3.074328506
10/31/1999,17.32436183,17.61127855,26.21749208,18.77013854,1.515993497,3.693375447,11.9443606,18.12302537,28.89890707,15.99748039,4.03215418,9.078285897,26.11099611,25.33065051
11/1/1999,1.964385413,2.430826853,1.754602629,3.51580191,0.338494428,0.382291281,0.000957015,0.159427306,1.357766899,0.350600241,1.12379559,1.323015147,1.248365303,0.476329375
11/2/1999,0,0.0020217,0,0,0,0,0,0,0.020248234,0,0,2.16E-05,0,0
11/3/1999,0,0.425264017,0,0.006363674,0,0,0,0,0,0,0,0.003146266,0,0
11/4/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/1999,0,0,0,0,0,0,0,0,0,0,0.003163795,0,0,0
11/12/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/14/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1999,0,0,0,0,0,0,0,0,0,0,0,0,2.278314885,0.264081966
11/21/1999,0,0,0.003765789,0,0,0,0,0,0.071531786,0,0,0,0,0
11/22/1999,0,0.006262658,0,0,0.001889428,0.030155273,0.000205461,0,0,0.044961435,0,0.600904737,0,0.329873537
11/23/1999,3.407831447,6.130493674,5.502650069,6.986791946,0.049164046,0,0.67170316,0.172332272,2.693248234,1.892995967,0.423395614,0.411854718,2.565506707,6.626451296
11/24/1999,0.006568462,0.179163653,0.159739475,0.020193039,0.038385669,1.96E-07,0,0,0.068246216,0.087870822,1.008519825,0,8.205293803,5.001907884
11/25/1999,2.455838273,0.778509493,5.640665794,1.528617724,0.091346698,0.000241051,3.359540443,2.752250656,2.564132192,1.919221367,5.35741265,0.012379204,3.114916134,3.355372828
11/26/1999,0.027096414,0,0,0,0,0,0.201424709,0.553448611,0,0.068051315,0,0,0.001345439,0.166785786
11/27/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001028185
12/1/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/1999,0,0,0.003605263,0.047513227,0,0.005471042,0,0,0,0,0,0.111070937,0,0.727304421
12/3/1999,0.034693915,0,0.018768421,0.028616071,0,0.693267794,0,0,0,0.006461514,0.457962768,0.689678097,13.14172388,9.071276911
12/4/1999,2.013672723,1.108620256,1.017142101,2.063268013,1.122870392,1.680325946,0.815533934,0.41442108,0.432592333,2.394071568,2.467025116,1.484996397,2.902154957,3.207500167
12/5/1999,1.557648508,0.351605787,1.920097374,0.004974372,0.014287999,0.708096167,0.009294404,0,12.73118365,0.555852877,1.29429867,0.048318035,22.1385393,23.41956731
12/6/1999,0.050761893,0,0,0,0.544558826,0.000477344,0,0,0,0.006889658,0,0,0,0
12/7/1999,0,0,0.085881578,0,0,0.019540017,0,0.077092267,0,0,0,0,0,0
12/8/1999,0,0.29092134,0.006457895,0.391212798,1.032988215,1.468965714,0,0,7.110137245,0.000247652,0,1.234671539,0,0
12/9/1999,8.771690102,7.085920415,10.22141581,8.542876578,5.9127243,2.64583637,4.754155197,2.341182752,3.944339059,5.831054608,3.786189192,3.099641051,0.02533636,1.277759647
12/10/1999,0,0.057223779,0.012034211,0.025257936,0,0.074615913,0,0.353858075,4.161935408,0,0.440357071,0.042980397,4.769337924,5.440485347
12/11/1999,2.131243361,2.344805602,1.017660521,2.319773492,1.794475672,0.355595859,0.276493647,0.357415965,4.599103924,1.787374999,0.560250501,4.967946659,0,0.14151083
12/12/1999,27.59499369,31.26419575,55.1062052,32.83948947,15.41958093,1.063510022,16.85948905,22.5404939,22.0039909,21.235037,9.518418102,17.2040999,10.21009382,17.74930793
12/13/1999,2.346506277,6.616796078,4.31364738,4.326683625,0.891627123,0.078546584,8.038691526,4.533950771,4.685947546,2.715359659,1.734634278,1.29924868,22.36767734,19.75191966
